uid,date,temperature,pressure,cloud,weather,wind_dir,wind_spd
09415,2008-03-17,-16,756,dull,,ЮВ,1
09415,2008-03-18,-13,750,dull,,В,6
09415,2008-03-19,-7,745,dull,snow,ЮВ,2
09415,2008-03-20,-15,755,suncl,,ЮЗ,3
09415,2008-03-21,-17,765,sunc,,ЮЗ,1
09415,2008-03-22,-2,746,dull,snow,Ю,8
09415,2008-03-23,-1,753,dull,snow,Ю,5
09415,2008-03-24,-7,743,dull,snow,СЗ,8
09415,2008-03-25,-12,766,dull,,Ю,4
09415,2008-03-26,-2,760,dull,,З,6
09415,2008-03-27,-10,771,dull,,Ю,1
09415,2008-03-28,2,771,dull,,Ю,4
09415,2008-03-29,6,767,dull,,Ю,5
09415,2008-03-30,2,761,dull,,В,2
09415,2008-03-31,-1,763,sunc,,СЗ,6
09415,2008-04-01,2,753,dull,snow,ЮЗ,4
09415,2008-04-02,-10,751,suncl,,СЗ,5
09415,2008-04-03,-18,754,dull,snow,З,5
09415,2008-04-04,-18,757,sunc,,ЮЗ,3
09415,2008-04-05,-17,758,sun,,СЗ,3
09415,2008-04-06,-11,758,dull,snow,Ю,2
09415,2008-04-07,-9,756,dull,,СЗ,2
09415,2008-04-08,-15,761,dull,,СЗ,3
09415,2008-04-09,-10,759,dull,,Ю,6
09415,2008-04-10,-12,743,dull,snow,СЗ,7
09415,2008-04-11,-19,754,dull,,З,4
09415,2008-04-12,-17,758,sunc,,З,1
09415,2008-04-13,-16,760,sun,,ЮЗ,1
09415,2008-04-14,-7,755,sun,,В,2
09415,2008-04-15,-10,747,dull,,СВ,7
09415,2008-04-16,-8,753,dull,,СВ,3
09415,2008-04-17,-9,757,sun,,В,3
09415,2008-04-18,-6,758,sun,,В,2
09415,2008-04-19,-4,765,sunc,,Ю,1
09415,2008-04-20,2,763,sunc,,Ю,4
09415,2008-04-21,6,757,dull,,Ю,4
09415,2008-04-22,3,763,suncl,,З,4
09415,2008-04-23,4,765,dull,,Ю,2
09415,2008-04-24,7,747,dull,,В,5
09415,2008-04-25,1,740,dull,snow,Ю,8
09415,2008-04-26,-1,739,dull,snow,З,4
09415,2008-04-27,-2,744,dull,snow,З,7
09415,2008-04-28,3,747,sunc,,В,1
09415,2008-04-29,6,749,suncl,,ЮВ,2
09415,2008-04-30,1,752,dull,snow,ЮЗ,2
09415,2008-05-01,8,760,suncl,,ЮЗ,1
09415,2008-05-02,5,763,suncl,,СЗ,4
09415,2008-05-03,1,762,suncl,,СЗ,3
09415,2008-05-04,-1,757,sunc,,С,2
09415,2008-05-05,5,754,suncl,,Ю,2
09415,2008-05-06,7,754,dull,,Ю,1
09415,2008-05-07,0,763,dull,,Ю,4
09415,2008-05-08,12,763,dull,,Ю,2
09415,2008-05-09,14,762,dull,,ЮВ,3
09415,2008-05-10,4,754,dull,rain,Ю,6
09415,2008-05-11,-1,755,dull,,С,5
09415,2008-05-12,3,752,dull,,Ю,5
09415,2008-05-13,0,754,dull,,З,5
09415,2008-05-14,2,763,sunc,,Ю,1
09415,2008-05-15,12,756,dull,,Ю,2
09415,2008-05-16,12,757,dull,,С,2
09415,2008-05-17,10,751,dull,,В,4
09415,2008-05-18,6,757,dull,rain,ЮЗ,2
09415,2008-05-19,5,744,dull,rain,ЮВ,6
09415,2008-05-20,1,746,dull,,ЮЗ,4
09415,2008-05-21,2,752,dull,,СЗ,4
09415,2008-05-22,-2,756,dull,,С,2
09415,2008-05-23,6,747,dull,,СЗ,3
09415,2008-05-24,1,751,dull,,З,4
09415,2008-05-25,1,757,dull,,ЮЗ,3
09415,2008-05-26,3,756,dull,rain,З,4
09415,2008-05-27,4,762,dull,,Ю,2
09415,2008-05-28,9,761,dull,,ЮВ,2
09415,2008-05-29,14,758,sunc,,З,3
09415,2008-05-30,15,759,dull,,Ю,1
09415,2008-05-31,20,751,dull,,Ю,4
09415,2008-06-01,18,745,dull,rain,ЮВ,3
09415,2008-06-02,5,753,dull,rain,З,4
09415,2008-06-03,10,750,dull,rain,Ю,2
09415,2008-06-04,3,750,dull,,З,5
09415,2008-06-05,6,752,suncl,,В,2
09415,2008-06-06,13,750,dull,,ЮВ,1
09415,2008-06-07,17,751,sunc,,В,5
09415,2008-06-08,17,747,dull,,Ю,4
09415,2008-06-09,11,743,dull,rain,ЮВ,2
09415,2008-06-10,10,745,dull,,В,2
09415,2008-06-11,10,745,dull,rain,СВ,1
09415,2008-06-12,12,746,dull,,З,4
09415,2008-06-13,15,754,suncl,,З,6
09415,2008-06-14,15,754,dull,,Ю,3
09415,2008-06-15,19,751,dull,,Ю,6
09415,2008-06-16,18,749,dull,,Ю,3
09415,2008-06-17,19,753,dull,,СЗ,6
09415,2008-06-18,24,753,sunc,,ЮЗ,4
09415,2008-06-19,14,757,dull,,С,6
09415,2008-06-20,14,756,suncl,,ЮЗ,1
09415,2008-06-21,22,749,sunc,,Ю,2
09415,2008-06-22,16,746,dull,,Ю,2
09415,2008-06-23,8,748,dull,rain,ЮЗ,2
09415,2008-06-24,12,754,dull,,Ю,3
09415,2008-06-25,16,754,dull,,ЮВ,2
09415,2008-06-26,15,749,dull,storm,СЗ,4
09415,2008-06-27,14,750,dull,,В,1
09415,2008-06-28,19,752,dull,,Ю,1
09415,2008-06-29,22,751,suncl,,С,5
09415,2008-06-30,25,747,dull,,СЗ,4
09415,2008-07-01,21,747,dull,,Ю,2
09415,2008-07-02,22,749,suncl,,ЮЗ,2
09415,2008-07-03,15,753,dull,,СВ,1
09415,2008-07-04,21,749,dull,,ЮВ,4
09415,2008-07-05,18,744,dull,,В,5
09415,2008-07-06,16,744,dull,,СВ,3
09415,2008-07-07,12,743,dull,,З,2
09415,2008-07-08,14,748,dull,,ЮЗ,2
09415,2008-07-09,16,751,dull,,Ю,3
09415,2008-07-10,18,747,dull,,СЗ,3
09415,2008-07-11,22,750,suncl,,С,5
09415,2008-07-12,23,750,sunc,,СЗ,7
09415,2008-07-13,14,751,dull,rain,СЗ,4
09415,2008-07-14,13,750,dull,,СЗ,5
09415,2008-07-15,14,749,dull,,Ю,2
09415,2008-07-16,13,749,dull,,ЮВ,2
09415,2008-07-17,18,752,dull,,ЮЗ,1
09415,2008-07-18,19,752,dull,,ЮВ,4
09415,2008-07-19,21,756,suncl,,СЗ,5
09415,2008-07-20,22,758,dull,,СЗ,3
09415,2008-07-21,22,755,suncl,,СЗ,5
09415,2008-07-22,12,753,dull,,С,4
09415,2008-07-23,19,751,dull,,С,7
09415,2008-07-24,18,748,sun,,СЗ,3
09415,2008-07-25,19,747,suncl,,Ю,1
09415,2008-07-26,18,748,dull,,В,4
09415,2008-07-27,22,750,sunc,,СВ,2
09415,2008-07-28,25,751,sunc,,Ю,3
09415,2008-07-29,24,752,dull,storm,З,4
09415,2008-07-30,24,752,suncl,,Ю,1
09415,2008-07-31,21,746,dull,storm,В,3
09415,2008-08-01,19,738,dull,,В,2
09415,2008-08-02,21,734,dull,,СЗ,2
09415,2008-08-03,13,740,dull,rain,СЗ,5
09415,2008-08-04,15,744,dull,,СЗ,3
09415,2008-08-05,15,746,dull,,ЮЗ,4
09415,2008-08-06,12,742,dull,rain,С,4
09415,2008-08-07,13,749,dull,,СЗ,7
09415,2008-08-08,16,757,dull,,Ю,2
09415,2008-08-09,22,753,suncl,,ЮВ,4
09415,2008-08-10,23,747,dull,,ЮВ,2
09415,2008-08-11,17,747,suncl,,ЮВ,5
09415,2008-08-12,15,749,dull,,Ю,3
09415,2008-08-13,15,754,dull,,З,3
09415,2008-08-14,11,757,dull,,СЗ,3
09415,2008-08-15,15,754,suncl,,Ю,1
09415,2008-08-16,15,749,suncl,,СЗ,4
09415,2008-08-17,16,750,dull,,СЗ,3
09415,2008-08-18,12,751,dull,,С,4
09415,2008-08-19,12,750,suncl,rain,С,4
09415,2008-08-20,13,750,dull,,СЗ,3
09415,2008-08-21,13,751,suncl,,СЗ,4
09415,2008-08-22,11,754,dull,,СЗ,4
09415,2008-08-23,8,759,dull,,СЗ,3
09415,2008-08-24,13,760,suncl,,З,2
09415,2008-08-25,11,760,dull,,Ю,1
09415,2008-08-26,15,756,suncl,,СЗ,2
09415,2008-08-27,15,754,dull,,Ю,3
09415,2008-08-28,17,751,suncl,,Ю,4
09415,2008-08-29,13,745,dull,rain,Ю,5
09415,2008-08-30,16,748,dull,,ЮЗ,2
09415,2008-08-31,16,752,dull,,ЮВ,2
09415,2008-09-01,17,755,suncl,,ЮВ,2
09415,2008-09-02,23,755,sun,,ЮВ,3
09415,2008-09-03,24,756,suncl,,Ю,4
09415,2008-09-04,23,757,dull,,В,3
09415,2008-09-05,12,763,dull,,З,2
09415,2008-09-06,14,760,dull,,С,1
09415,2008-09-07,14,756,suncl,,В,5
09415,2008-09-08,12,755,suncl,,ЮВ,3
09415,2008-09-09,16,751,dull,,В,3
09415,2008-09-10,17,749,suncl,,В,3
09415,2008-09-11,15,748,dull,,В,4
09415,2008-09-12,14,753,sunc,,В,1
09415,2008-09-13,8,757,suncl,,З,3
09415,2008-09-14,5,758,dull,,СЗ,1
09415,2008-09-15,5,755,dull,,Ш,0
09415,2008-09-16,7,752,dull,,С,4
09415,2008-09-17,11,752,dull,,СЗ,4
09415,2008-09-18,10,753,sunc,,СЗ,3
09415,2008-09-19,6,753,dull,rain,ЮЗ,2
09415,2008-09-20,5,761,suncl,,СЗ,5
09415,2008-09-21,5,763,dull,,ЮЗ,4
09415,2008-09-22,5,757,dull,rain,ЮЗ,5
09415,2008-09-23,9,749,dull,,СЗ,8
09415,2008-09-24,6,757,dull,rain,Ю,3
09415,2008-09-25,8,755,dull,,Ю,3
09415,2008-09-26,6,753,dull,,Ю,5
09415,2008-09-27,6,754,dull,rain,Ю,1
09415,2008-09-28,6,752,dull,rain,В,3
09415,2008-09-29,5,746,dull,,В,4
09415,2008-09-30,4,752,dull,,ЮЗ,1
09415,2008-10-01,2,757,dull,rain,Ю,4
09415,2008-10-02,6,756,dull,rain,Ю,4
09415,2008-10-03,4,758,dull,,Ю,3
09415,2008-10-04,4,756,dull,,ЮВ,3
09415,2008-10-05,6,747,dull,,ЮВ,1
09415,2008-10-06,-1,755,dull,snow,СЗ,5
09415,2008-10-07,-4,757,dull,,С,3
09415,2008-10-08,-4,759,dull,snow,З,2
09415,2008-10-09,-3,756,dull,,СВ,3
09415,2008-10-10,-4,750,dull,snow,СВ,6
09415,2008-10-11,-3,751,dull,snow,З,3
09415,2008-10-12,-3,747,dull,,СВ,6
09415,2008-10-13,0,746,dull,,Ю,4
09415,2008-10-14,-2,748,dull,snow,Ю,4
09415,2008-10-15,1,750,dull,,Ю,2
09415,2008-10-16,-2,752,dull,,СЗ,2
09415,2008-10-17,-4,756,suncl,,С,2
09415,2008-10-18,-8,756,sun,,С,4
09415,2008-10-19,-10,762,sun,,С,3
09415,2008-10-20,-12,766,sunc,snow,З,2
09415,2008-10-21,-8,767,dull,,ЮВ,3
09415,2008-10-22,-3,764,dull,snow,Ю,5
09415,2008-10-23,0,750,dull,snow,Ю,9
09415,2008-10-24,1,749,dull,rain,ЮЗ,4
09415,2008-10-25,1,756,dull,rain,ЮЗ,4
09415,2008-10-26,-1,759,dull,,Ю,4
09415,2008-10-27,0,753,dull,snow,Ю,5
09415,2008-10-28,-1,748,dull,snow,Ю,5
09415,2008-10-29,0,739,dull,snow,Ю,6
09415,2008-10-30,-1,740,dull,snow,З,6
09415,2008-10-31,-10,758,dull,snow,СЗ,1
09415,2008-11-01,-10,756,dull,snow,Ю,3
09415,2008-11-02,-15,756,suncl,,СВ,3
09415,2008-11-03,-15,761,sun,,В,2
09415,2008-11-04,-17,766,sunc,snow,В,2
09415,2008-11-05,-14,758,sunc,,В,5
09415,2008-11-06,-7,746,dull,snow,В,5
09415,2008-11-07,-4,748,dull,snow,Ю,3
09415,2008-11-08,-11,746,dull,snow,З,3
09415,2008-11-09,-14,751,dull,snow,Ю,3
09415,2008-11-10,-16,755,dull,snow,В,2
09415,2008-11-11,-28,760,dull,,СЗ,1
09415,2008-11-12,-29,766,dull,snow,В,2
09415,2008-11-13,-25,768,dull,,ЮВ,3
09415,2008-11-14,-24,766,suncl,,В,2
09415,2008-11-15,-22,765,dull,,В,3
09415,2008-11-16,-23,767,dull,snow,В,1
09415,2008-11-17,-11,755,dull,snow,В,3
09415,2008-11-18,-2,746,dull,snow,Ю,4
09415,2008-11-19,-3,752,dull,snow,З,6
09415,2008-11-20,0,772,sunc,snow,В,1
09415,2008-11-21,-14,757,dull,,В,3
09415,2008-11-22,-5,754,dull,snow,ЮВ,1
09415,2008-11-23,-2,748,dull,snow,ЮВ,1
09415,2008-11-24,-9,757,dull,snow,СЗ,4
09415,2008-11-25,-10,754,dull,snow,Ю,4
09415,2008-11-26,-12,751,dull,snow,З,2
09415,2008-11-27,-16,756,dull,,Ю,3
09415,2008-11-28,-4,741,dull,snow,Ю,4
09415,2008-11-29,-23,742,dull,snow,ЮЗ,3
09415,2008-11-30,-37,756,sun,,Ш,0
09415,2008-12-01,-31,763,dull,,В,2
09415,2008-12-02,-42,777,sun,,В,2
09415,2008-12-03,-23,768,dull,snow,ЮВ,4
09415,2008-12-04,-19,760,dull,snow,Ю,5
09415,2008-12-05,-14,755,dull,snow,СЗ,1
09415,2008-12-06,-38,760,sun,,Ш,0
09415,2008-12-07,-39,762,sunc,,Ш,0
09415,2008-12-08,-31,759,dull,,Ю,5
09415,2008-12-09,-36,762,sun,,Ш,0
09415,2008-12-10,-38,771,sunc,,Ш,0
09415,2008-12-11,-26,764,dull,snow,Ю,4
09415,2008-12-12,-18,756,dull,snow,Ю,6
09415,2008-12-13,-21,752,dull,snow,СВ,1
09415,2008-12-14,-33,757,sun,,Ш,0
09415,2008-12-15,-28,753,dull,snow,ЮВ,4
09415,2008-12-16,-28,752,dull,,СВ,4
09415,2008-12-17,-35,765,sun,,С,2
09415,2008-12-18,-37,772,dull,,В,4
09415,2008-12-19,-27,771,dull,snow,Ю,9
09415,2008-12-20,-17,759,dull,snow,Ю,5
09415,2008-12-21,-14,756,dull,snow,Ю,6
09415,2008-12-22,-6,761,dull,snow,ЮВ,1
09415,2008-12-23,-7,765,dull,snow,Ю,3
09415,2008-12-24,-12,766,dull,snow,Ю,2
09415,2008-12-25,-17,765,dull,snow,Ю,4
09415,2008-12-26,-22,758,dull,snow,З,2
09415,2008-12-27,-14,750,dull,snow,Ю,7
09415,2008-12-28,-15,750,suncl,snow,В,1
09415,2008-12-29,-13,758,dull,snow,ЮВ,5
09415,2008-12-30,-15,751,dull,,ЮВ,6
09415,2008-12-31,-12,742,dull,snow,Ю,9
09415,2009-01-01,-14,751,dull,snow,Ю,6
09415,2009-01-02,-9,757,dull,snow,Ю,6
09415,2009-01-03,-10,760,dull,snow,ЮВ,6
09415,2009-01-04,-10,753,suncl,,ЮВ,6
09415,2009-01-05,-18,768,dull,storm,Ю,6
09415,2009-01-06,-13,757,dull,snow,ЮВ,3
09415,2009-01-07,-22,767,dull,,ЮВ,3
09415,2009-01-08,-14,754,dull,snow,ЮВ,5
09415,2009-01-09,-20,762,dull,,Ю,4
09415,2009-01-10,-18,767,dull,snow,Ю,6
09415,2009-01-11,-24,772,dull,,В,2
09415,2009-01-12,-16,764,dull,snow,Ю,5
09415,2009-01-13,-16,758,dull,snow,Ю,7
09415,2009-01-14,-15,754,dull,snow,Ю,8
09415,2009-01-15,-16,753,dull,snow,Ю,3
09415,2009-01-16,-23,751,dull,snow,Ш,0
09415,2009-01-17,-22,747,dull,snow,Ю,6
09415,2009-01-18,-21,744,dull,snow,Ю,6
09415,2009-01-19,-34,757,sunc,,СВ,3
09415,2009-01-20,-35,774,dull,snow,Ю,2
09415,2009-01-21,-23,779,dull,,ЮЗ,2
09415,2009-01-22,-31,784,dull,,ЮВ,2
09415,2009-01-23,-22,775,dull,,ЮВ,4
09415,2009-01-24,-18,762,dull,,ЮВ,6
09415,2009-01-25,-24,751,dull,,СВ,3
09415,2009-01-26,-28,749,sunc,,СЗ,2
09415,2009-01-27,-37,759,suncl,,Ш,0
09415,2009-01-28,-36,763,dull,,ЮВ,5
09415,2009-01-29,-35,765,dull,snow,СВ,1
09415,2009-01-30,-36,765,dull,snow,СВ,2
09415,2009-01-31,-40,765,sunc,,Ш,0
09415,2009-02-01,-42,768,sunc,,Ш,0
09415,2009-02-02,-40,764,sunc,,СВ,2
09415,2009-02-03,-36,758,suncl,,СВ,4
09415,2009-02-04,-28,749,dull,snow,В,5
09415,2009-02-05,-28,748,dull,snow,В,4
09415,2009-02-06,-26,754,dull,snow,В,3
09415,2009-02-07,-25,753,dull,,В,2
09415,2009-02-08,-34,763,dull,snow,Ю,1
09415,2009-02-09,-39,766,dull,snow,В,1
09415,2009-02-10,-42,767,sunc,snow,Ш,0
09415,2009-02-11,-35,771,sunc,,Ш,0
09415,2009-02-12,-34,777,sun,,В,2
09415,2009-02-13,-33,775,suncl,,СВ,1
09415,2009-02-14,-30,779,sunc,,В,1
09415,2009-02-15,-32,785,sun,,СВ,2
09415,2009-02-16,-34,783,sun,,В,2
09415,2009-02-17,-26,774,dull,,ЮВ,4
09415,2009-02-18,-24,763,dull,snow,ЮВ,3
09415,2009-02-19,-24,766,sunc,,СВ,3
09415,2009-02-20,-27,759,dull,snow,Ю,5
09415,2009-02-21,-18,758,sunc,,СЗ,5
09415,2009-02-22,-20,763,dull,snow,Ю,4
09415,2009-02-23,-11,755,dull,snow,ЮЗ,4
09415,2009-02-24,-9,751,dull,snow,Ю,3
09415,2009-02-25,-17,761,dull,,З,2
09415,2009-02-26,-16,760,dull,snow,В,2
09415,2009-02-27,-12,755,dull,snow,Ю,5
09415,2009-02-28,-12,757,dull,snow,Ю,4
09415,2009-03-01,-13,760,dull,snow,З,2
09415,2009-03-02,-16,759,suncl,,З,1
09415,2009-03-03,-18,757,sunc,,З,2
09415,2009-03-04,-11,754,dull,snow,З,4
09415,2009-03-05,-19,761,sunc,,З,2
09415,2009-03-06,-26,765,dull,,СЗ,3
09415,2009-03-07,-23,763,dull,snow,Ю,5
09415,2009-03-08,-9,752,dull,snow,ЮЗ,4
09415,2009-03-09,-32,761,sunc,,С,3
09415,2009-03-10,-29,776,dull,,Ю,1
09415,2009-03-11,-18,766,dull,snow,Ю,6
09415,2009-03-12,-12,755,suncl,,СВ,1
09415,2009-03-13,-20,758,sun,,СВ,5
09415,2009-03-14,-20,767,sun,,СВ,2
09415,2009-03-15,-19,767,sun,,З,3
09415,2009-03-16,-20,762,sun,,ЮЗ,1
09415,2009-03-17,-20,759,sunc,,Ю,1
09415,2009-03-18,-18,760,sunc,,В,3
09415,2009-03-19,-19,761,dull,,ЮЗ,2
09415,2009-03-20,-20,765,sunc,,С,1
09415,2009-03-21,-11,759,dull,snow,ЮВ,5
09415,2009-03-22,-4,756,dull,,Ю,7
09415,2009-03-23,-4,758,sunc,,Ю,7
09415,2009-03-24,-2,752,dull,snow,Ю,6
09415,2009-03-25,0,751,dull,snow,З,2
09415,2009-03-26,-4,765,dull,,В,3
09415,2009-03-27,1,766,sun,,ЮВ,3
09415,2009-03-28,3,763,dull,,Ю,6
09415,2009-03-29,0,764,dull,,ЮЗ,3
09415,2009-03-30,-1,763,dull,snow,З,3
09415,2009-03-31,-6,763,sunc,,З,2
09415,2009-04-01,-4,749,dull,snow,С,3
09415,2009-04-02,-3,747,dull,,Ю,4
09415,2009-04-03,1,750,dull,snow,Ю,4
09415,2009-04-04,8,746,dull,,Ю,3
09415,2009-04-05,4,736,dull,rain,ЮЗ,11
09415,2009-04-06,-6,742,sunc,,Ю,5
09415,2009-04-07,-4,746,dull,,ЮЗ,8
09415,2009-04-08,-3,752,suncl,,Ю,6
09415,2009-04-09,-7,743,dull,,СЗ,9
09415,2009-04-10,-16,757,dull,snow,ЮЗ,4
09415,2009-04-11,-14,766,dull,snow,З,3
09415,2009-04-12,-12,768,sunc,,ЮЗ,3
09415,2009-04-13,-4,764,dull,,Ю,7
09415,2009-04-14,3,754,dull,,ЮЗ,6
09415,2009-04-15,4,746,dull,,ЮЗ,6
09415,2009-04-16,-7,753,sunc,,СЗ,3
09415,2009-04-17,-6,748,dull,snow,СЗ,4
09415,2009-04-18,-4,752,dull,,С,5
09415,2009-04-19,-2,763,sun,,С,4
09415,2009-04-20,3,758,dull,,Ю,10
09415,2009-04-21,5,761,dull,,Ю,7
09415,2009-04-22,7,761,dull,,Ю,7
09415,2009-04-23,6,763,dull,,ЮЗ,2
09415,2009-04-24,9,765,suncl,,Ю,3
09415,2009-04-25,9,750,dull,,ЮЗ,6
09415,2009-04-26,5,750,dull,,Ю,4
09415,2009-04-27,2,746,dull,snow,Ш,0
09415,2009-04-28,-3,753,suncl,,Ю,2
09415,2009-04-29,6,749,dull,,Ю,4
09415,2009-04-30,6,742,dull,,Ю,4
09415,2009-05-01,-8,749,dull,,ЮЗ,5
09415,2009-05-02,-11,753,dull,snow,З,3
09415,2009-05-03,-8,741,dull,snow,С,5
09415,2009-05-04,-8,741,dull,snow,Ю,8
09415,2009-05-05,-4,742,dull,snow,Ю,2
09415,2009-05-06,-2,755,suncl,,З,4
09415,2009-05-07,0,756,dull,snow,Ю,2
09415,2009-05-08,0,757,suncl,,С,5
09415,2009-05-09,1,758,sun,,С,4
09415,2009-05-10,7,761,sunc,,Ю,2
09415,2009-05-11,1,751,dull,rain,В,5
09415,2009-05-12,4,751,dull,,СЗ,4
09415,2009-05-13,5,755,dull,,С,3
09415,2009-05-14,6,759,suncl,,З,4
09415,2009-05-15,2,751,dull,snow,СВ,3
09415,2009-05-16,-1,755,sunc,,З,5
09415,2009-05-17,-2,753,dull,,СЗ,3
09415,2009-05-18,1,743,sun,,СЗ,3
09415,2009-05-19,0,744,dull,snow,СЗ,3
09415,2009-05-20,2,749,dull,,СЗ,3
09415,2009-05-21,-2,755,dull,,С,2
09415,2009-05-22,3,756,suncl,,СЗ,4
09415,2009-05-23,1,759,dull,,С,4
09415,2009-05-24,2,759,suncl,,З,2
09415,2009-05-25,9,760,suncl,,СЗ,4
09415,2009-05-26,13,762,sunc,,ЮЗ,3
09415,2009-05-27,15,760,dull,,Ю,3
09415,2009-05-28,14,751,dull,,Ю,4
09415,2009-05-29,3,750,dull,snow,СЗ,4
09415,2009-05-30,6,748,dull,,З,5
09415,2009-05-31,4,745,dull,,З,3
09415,2009-06-01,5,747,dull,rain,Ю,6
09415,2009-06-02,4,748,dull,rain,Ю,2
09415,2009-06-03,7,743,dull,rain,ЮВ,2
09415,2009-06-04,13,754,suncl,,ЮВ,1
09415,2009-06-05,15,752,dull,,Ю,4
09415,2009-06-06,10,755,dull,rain,ЮВ,2
09415,2009-06-07,8,765,dull,,СЗ,4
09415,2009-06-08,12,760,dull,,ЮВ,4
09415,2009-06-09,23,751,suncl,,З,5
09415,2009-06-10,18,751,suncl,,СЗ,3
09415,2009-06-11,5,759,dull,,С,5
09415,2009-06-12,11,761,sunc,,С,3
09415,2009-06-13,17,758,dull,,В,3
09415,2009-06-14,18,752,dull,,СЗ,6
09415,2009-06-15,8,754,dull,,СЗ,6
09415,2009-06-16,6,753,dull,,С,6
09415,2009-06-17,6,752,dull,rain,СЗ,2
09415,2009-06-18,13,755,suncl,,З,4
09415,2009-06-19,12,759,dull,,С,5
09415,2009-06-20,14,758,suncl,,Ю,3
09415,2009-06-21,24,757,sun,,З,4
09415,2009-06-22,26,752,suncl,,Ю,2
09415,2009-06-23,24,750,sunc,,В,3
09415,2009-06-24,22,750,dull,,Ю,3
09415,2009-06-25,25,748,dull,,СЗ,3
09415,2009-06-26,23,748,suncl,storm,С,4
09415,2009-06-27,22,748,dull,,СЗ,4
09415,2009-06-28,14,747,dull,,С,4
09415,2009-06-29,13,750,dull,,С,3
09415,2009-06-30,10,750,dull,,СЗ,3
09415,2009-07-01,14,744,dull,rain,В,5
09415,2009-07-02,10,743,dull,rain,Ю,8
09415,2009-07-03,12,747,dull,,Ю,4
09415,2009-07-04,10,753,dull,rain,З,3
09415,2009-07-05,18,758,dull,,ЮВ,3
09415,2009-07-06,26,757,suncl,,В,4
09415,2009-07-07,27,758,dull,,Ю,2
09415,2009-07-08,29,759,suncl,,З,1
09415,2009-07-09,24,758,dull,,В,5
09415,2009-07-10,27,758,dull,,В,2
09415,2009-07-11,29,755,sunc,,Ю,2
09415,2009-07-12,32,753,suncl,,ЮЗ,2
09415,2009-07-13,29,753,suncl,,С,5
09415,2009-07-14,22,754,sunc,,СЗ,6
09415,2009-07-15,23,753,suncl,,СЗ,6
09415,2009-07-16,25,752,dull,,Ю,2
09415,2009-07-17,27,749,sunc,,ЮВ,2
09415,2009-07-18,25,749,dull,,С,3
09415,2009-07-19,27,748,dull,,Ю,2
09415,2009-07-20,26,745,dull,,ЮВ,6
09415,2009-07-21,21,747,dull,,В,1
09415,2009-07-22,21,753,suncl,,С,4
09415,2009-07-23,16,755,dull,,СЗ,4
09415,2009-07-24,16,754,dull,,СЗ,5
09415,2009-07-25,21,753,suncl,,СЗ,5
09415,2009-07-26,23,752,suncl,,СЗ,2
09415,2009-07-27,21,749,dull,,Ю,2
09415,2009-07-28,22,749,dull,,В,7
09415,2009-07-29,16,755,dull,rain,В,2
09415,2009-07-30,22,756,dull,,В,4
09415,2009-07-31,23,755,suncl,,З,3
09415,2009-08-01,22,752,sunc,,СЗ,4
09415,2009-08-02,21,752,sunc,,С,4
09415,2009-08-03,17,752,suncl,,З,1
09415,2009-08-04,12,754,dull,,СЗ,2
09415,2009-08-05,14,753,suncl,,СЗ,4
09415,2009-08-06,13,753,sunc,,З,5
09415,2009-08-07,12,757,dull,rain,З,2
09415,2009-08-08,14,756,dull,,Ю,1
09415,2009-08-09,14,742,dull,storm,СЗ,3
09415,2009-08-10,12,743,dull,,С,2
09415,2009-08-11,14,743,dull,,СЗ,4
09415,2009-08-12,14,746,dull,,З,4
09415,2009-08-13,12,755,dull,rain,Ю,4
09415,2009-08-14,13,759,suncl,,СЗ,1
09415,2009-08-15,13,762,dull,rain,ЮВ,5
09415,2009-08-16,22,763,dull,,СЗ,3
09415,2009-08-17,25,764,sunc,,Ю,1
09415,2009-08-18,26,763,sunc,,Ю,1
09415,2009-08-19,25,761,sun,,ЮВ,4
09415,2009-08-20,24,760,sunc,,ЮЗ,3
09415,2009-08-21,24,759,sunc,,СЗ,2
09415,2009-08-22,24,756,suncl,,СЗ,3
09415,2009-08-23,24,760,sunc,,ЮВ,1
09415,2009-08-24,22,761,suncl,,СЗ,4
09415,2009-08-25,18,764,sunc,,СВ,8
09415,2009-08-26,22,766,sun,,Ю,2
09415,2009-08-27,20,762,sunc,,ЮВ,4
09415,2009-08-28,21,754,sunc,,ЮВ,5
09415,2009-08-29,19,746,dull,,СЗ,3
09415,2009-08-30,13,742,dull,,СЗ,5
09415,2009-08-31,7,742,dull,rain,С,7
09415,2009-09-01,5,747,dull,,СЗ,3
09415,2009-09-02,8,756,suncl,,С,3
09415,2009-09-03,10,762,dull,,ЮЗ,4
09415,2009-09-04,14,764,sunc,,ЮВ,6
09415,2009-09-05,9,761,dull,,Ю,4
09415,2009-09-06,13,764,dull,,Ю,3
09415,2009-09-07,13,760,sun,,ЮВ,4
09415,2009-09-08,14,761,dull,,ЮВ,1
09415,2009-09-09,23,755,dull,,ЮЗ,5
09415,2009-09-10,15,754,dull,,В,1
09415,2009-09-11,14,740,dull,,ЮЗ,5
09415,2009-09-12,6,747,dull,rain,З,5
09415,2009-09-13,7,754,suncl,,З,5
09415,2009-09-14,6,754,dull,,ЮЗ,4
09415,2009-09-15,6,749,suncl,,Ю,3
09415,2009-09-16,7,741,dull,rain,ЮВ,7
09415,2009-09-17,6,746,dull,,Ю,1
09415,2009-09-18,2,751,dull,rain,ЮВ,1
09415,2009-09-19,5,759,suncl,,ЮВ,3
